ds,yhat,yhat_lower,yhat_upper
10-07-2017,2111.536092,-1882.295332,6345.584858
11-07-2017,1527.803488,-2381.093534,5899.094822
12-07-2017,659.334159,-3827.98823,4931.211984
13-07-2017,1855.959905,-2279.757443,5905.972341
14-07-2017,2120.041663,-1977.282951,6174.238036
15-07-2017,1722.583439,-2369.632289,6289.52396
16-07-2017,1905.999599,-2262.470347,6397.433517
17-07-2017,2115.768019,-1890.298205,6064.913356
18-07-2017,1534.542878,-2564.778759,5934.411788
20-07-2017,1869.419965,-2295.289233,5912.10606
21-07-2017,2137.492095,-2173.110532,6221.414815
22-07-2017,1744.260174,-2390.455356,5778.179536
23-07-2017,1931.983434,-2219.895725,5955.113942
24-07-2017,2145.979471,-1884.091116,6388.61965
25-07-2017,1568.74451,-2249.038824,5597.386247
26-07-2017,706.9888273,-3450.724235,4659.636812
27-07-2017,1910.314143,-1632.486412,5964.729576
28-07-2017,2180.850268,-1988.279651,6632.401076
29-07-2017,1789.380892,-2175.176686,5471.747139
30-07-2017,1978.122564,-2352.01369,5938.116026
31-07-2017,2192.388888,-2068.412381,6752.832498
01-08-2017,1614.713366,-2225.16573,5625.240001
03-08-2017,1953.630205,-2293.082703,6142.854041
04-08-2017,2222.237922,-2113.529502,6125.918776
05-08-2017,1828.691794,-2328.264632,5843.929037
06-08-2017,2015.43957,-2250.675652,6714.633041
07-08-2017,2228.052266,-1859.5842,6482.593693
10-08-2017,1989.185259,-1986.521472,5913.957385
11-08-2017,2260.330689,-1862.207543,6472.804068
12-08-2017,1871.064866,-2178.300814,5978.06912
13-08-2017,2064.075747,-1884.431618,5948.453452
14-08-2017,2285.139644,-1875.164819,6300.000264
15-08-2017,1717.228509,-2767.253903,5691.859114
16-08-2017,867.5308976,-3451.442944,5129.418332
17-08-2017,2086.113812,-2379.447095,5836.285634
18-08-2017,2375.543129,-1847.014417,6488.26648
19-08-2017,2006.992984,-1810.309794,6088.218351
20-08-2017,2223.008598,-2015.355479,6401.744922
21-08-2017,2469.155098,-1671.496308,6324.677413
22-08-2017,1928.126184,-2086.433901,6034.83105
23-08-2017,1106.768209,-3027.792793,5303.261405
24-08-2017,2354.746811,-1796.662832,6169.534843
25-08-2017,2674.173721,-1691.996237,6655.488347
26-08-2017,2335.723971,-1521.472205,6384.69239
27-08-2017,2581.407831,-1329.290841,6572.514657
28-08-2017,2856.229796,-1217.833924,6759.090828
29-08-2017,2342.308274,-1824.649557,6400.076797
31-08-2017,2816.134851,-1182.62247,7081.972457
01-09-2017,3154.542081,-703.7893711,7394.331674
02-09-2017,2831.291778,-1313.546153,7194.726411
03-09-2017,3087.921761,-1069.934802,7522.356256
04-09-2017,3369.018303,-708.071455,7563.898622
05-09-2017,2856.345308,-1239.814804,7249.999625
07-09-2017,3316.539846,-863.3534919,7473.513107
08-09-2017,3639.743897,-294.0930973,7630.898735
09-09-2017,3295.628401,-1142.854375,7561.360114
10-09-2017,3525.790686,-471.6230417,7890.565001
11-09-2017,3774.967356,-462.3134624,7954.084065
12-09-2017,3225.162217,-971.6345738,7583.443107
13-09-2017,2382.687356,-1700.706318,6501.136353
14-09-2017,3596.844165,-210.9183638,7799.000582
15-09-2017,3869.561629,-397.7175248,7798.255421
16-09-2017,3471.521851,-874.4796783,7890.729871
17-09-2017,3644.936986,-334.9464889,7927.091602
18-09-2017,3835.209811,-178.5917681,7646.253769
19-09-2017,3225.05153,-1097.635066,7309.886553
20-09-2017,2321.512167,-1638.459714,6768.203294
21-09-2017,3474.650535,-663.9110264,7778.512448
22-09-2017,3687.161297,-574.3617159,7758.090348
23-09-2017,3230.489301,-794.2996985,7359.974258
24-09-2017,3347.59553,-635.0781279,7407.195405
25-09-2017,3484.607073,-554.8151834,7725.969551
26-09-2017,2824.924866,-1311.569507,7279.729034
28-09-2017,2989.218507,-794.4449792,7196.601773
29-09-2017,3167.073814,-802.8963624,7261.49792
30-09-2017,2681.721148,-1555.743635,7041.091639
01-10-2017,2776.514251,-1333.542915,7307.566536
02-10-2017,2897.89527,-1380.706329,7040.422179
03-10-2017,2229.498767,-2371.788414,6364.901603
04-10-2017,1279.170043,-2785.801808,5526.993842
05-10-2017,2397.624836,-1453.310823,6658.894973
06-10-2017,2588.068018,-1665.867822,6642.603811
07-10-2017,2122.301475,-1994.822724,6188.693598
08-10-2017,2243.485561,-2044.138092,6047.25588
09-10-2017,2397.7865,-1657.011897,6613.729939
10-10-2017,1768.483485,-2531.479097,6178.293195
12-10-2017,2031.522699,-2072.66253,6026.649826
13-10-2017,2276.716593,-1748.200483,6624.455192
14-10-2017,1869.748044,-2146.204991,5635.303198
15-10-2017,2053.098576,-2340.665756,6308.571348
16-10-2017,2272.210646,-1637.361501,6442.751447
17-10-2017,1709.602809,-2662.27683,6113.748705
19-10-2017,2108.509821,-1984.101681,6615.532077
20-10-2017,2421.250722,-1940.302718,6644.665898
21-10-2017,2080.481497,-2048.944829,6110.313106
22-10-2017,2327.877044,-1537.062606,6390.675152
23-10-2017,2608.094232,-1485.747872,6625.34661
24-10-2017,2102.897589,-2399.669794,6188.914006
26-10-2017,2602.749834,-1619.331803,6695.904752
27-10-2017,2957.76816,-1758.652057,6841.93941
28-10-2017,2653.088817,-1437.465482,7041.860918
29-10-2017,2929.942589,-1316.949085,7132.761676
30-10-2017,3232.631282,-830.2836408,7314.011808
31-10-2017,2742.660506,-1238.442179,6861.051911
01-11-2017,1965.786947,-2715.066245,6063.130063
02-11-2017,3250.706786,-739.8521738,7715.529444
03-11-2017,3598.702473,-333.2902126,8176.939026
04-11-2017,3279.777633,-687.7143333,7582.672322
05-11-2017,3535.44407,-791.7569601,7772.597845
06-11-2017,3810.392846,-361.4608576,8057.771032
07-11-2017,3286.622774,-830.5105524,7084.609195
08-11-2017,2470.481385,-1503.580434,6565.397263
09-11-2017,3711.345075,-307.5502862,7872.464441
10-11-2017,4011.255665,-109.9241329,8289.329271
11-11-2017,3641.04328,-337.8903053,7666.580297
12-11-2017,3843.099635,-54.24631678,8152.32553
13-11-2017,4063.033926,-249.8418897,8180.313608
14-11-2017,3483.784886,-642.6274655,7730.954509
15-11-2017,2612.644364,-1421.672081,6983.01377
16-11-2017,3799.919442,-343.2686019,7889.55528
17-11-2017,4048.550695,-198.8624188,8302.93862
18-11-2017,3630.216856,-626.865034,7652.472084
19-11-2017,3788.090396,-579.5941987,8129.318771
20-11-2017,3968.476597,-168.492436,8024.502583
21-11-2017,3354.910106,-682.9221645,7418.970385
22-11-2017,2455.164703,-1657.712799,6514.714584
23-11-2017,3619.903678,-648.2630584,7983.474591
24-11-2017,3852.288756,-237.2529188,7951.39266
25-11-2017,3424.078127,-573.0806165,7468.849368
26-11-2017,3578.378347,-504.6302579,7931.033132
27-11-2017,3761.282854,-539.0818193,7872.156067
28-11-2017,3155.971213,-955.976754,7376.699436
29-11-2017,2269.724875,-1671.243351,6290.562424
30-11-2017,3452.586794,-699.1105954,7973.241994
01-12-2017,3706.982736,-425.6783427,7851.736488
02-12-2017,3303.834655,-1194.910677,7628.758037
03-12-2017,3485.330602,-724.4561393,7591.440972
04-12-2017,3696.583596,-291.5619572,7803.491429
05-12-2017,3119.753142,-828.6080888,7414.169615
06-12-2017,2261.0847,-1945.431877,6335.013414
07-12-2017,3469.593949,-469.5200919,7574.467689
08-12-2017,3746.713091,-393.2216764,8254.296092
09-12-2017,3362.428997,-995.8734164,7680.337773
10-12-2017,3558.077054,-473.5913305,7954.595923
11-12-2017,3778.022554,-252.8368175,8112.029192
13-12-2017,2341.18411,-1589.249492,6364.417024
14-12-2017,3538.861824,-393.6245268,7554.343764
15-12-2017,3798.11719,-450.124758,7770.359596
16-12-2017,3388.963494,-953.088964,7725.589585
17-12-2017,3552.943274,-882.2759473,7623.464462
18-12-2017,3734.808848,-382.6177731,7883.215657
19-12-2017,3116.659095,-1018.921652,7039.819764
20-12-2017,2204.987286,-2026.076425,6677.872217
21-12-2017,3349.366435,-850.04753,7478.619337
22-12-2017,3552.089237,-527.5116938,7675.423943
23-12-2017,3084.292367,-1191.607568,7335.358436
24-12-2017,3188.729188,-940.1175301,7361.251848
25-12-2017,3311.423041,-801.1176209,7398.970892
26-12-2017,2635.774763,-1267.758522,6735.924174
27-12-2017,1669.579894,-2700.357258,5576.721213
28-12-2017,2763.682776,-1694.977738,6553.686928
29-12-2017,2921.585357,-1212.556759,7056.062367
30-12-2017,2415.541245,-1842.377503,6544.523295
31-12-2017,2489.299817,-1695.437657,6948.939262
01-01-2018,2589.733291,-1512.893275,7000.60276
02-01-2018,1900.921083,-2630.125136,6100.839488
03-01-2018,931.147556,-3498.196429,4770.656672
04-01-2018,2031.540878,-2216.730214,6370.222292
05-01-2018,2205.671275,-1946.114667,6212.896087
06-01-2018,1725.639555,-2330.30361,5899.541873
07-01-2018,1834.820913,-2210.669741,6058.524427
08-01-2018,1979.497043,-2211.4604,6201.765176
09-01-2018,1342.950832,-2546.562654,5467.032246
10-01-2018,432.4795563,-3822.148448,4690.551198
11-01-2018,1598.054041,-2565.128834,5575.511433
12-01-2018,1841.941594,-2170.953795,5828.049609
13-01-2018,1434.823086,-3053.190202,5412.941009
14-01-2018,1618.568543,-2538.244048,5571.611635
15-01-2018,1837.903523,-2554.642395,6041.840664
16-01-2018,1274.539778,-2609.832932,5526.378466
17-01-2018,434.2252502,-3750.133009,4792.786556
18-01-2018,1665.439967,-2395.635489,5726.949377
19-01-2018,1969.054782,-2337.920796,6195.24801
20-01-2018,1614.482413,-2475.249735,5509.305727
21-01-2018,1842.484319,-2585.482145,6132.771735
22-01-2018,2096.864882,-2046.296493,6189.758596
23-01-2018,1558.625687,-2832.420091,5720.144092
24-01-2018,733.0343235,-3727.351184,4786.359375
25-01-2018,1968.333769,-2070.762837,6006.546881
26-01-2018,2265.408923,-1846.368318,6314.94046
27-01-2018,1893.939487,-2308.724138,6141.687207
28-01-2018,2095.202646,-1961.12698,6316.753713
29-01-2018,2313.757062,-1705.912365,6531.569883
30-01-2018,1731.581153,-2377.045653,5645.327464
31-01-2018,855.1204483,-3168.429465,4885.409546
01-02-2018,2033.970538,-2220.434333,6086.083543
02-02-2018,2270.51279,-1640.281925,6615.124642
03-02-2018,1836.032755,-2423.66709,5951.948118
04-02-2018,1973.485521,-1694.835656,5851.225398
05-02-2018,2129.140403,-1928.752198,6192.867609
06-02-2018,1486.678896,-2585.867154,5589.990758
07-02-2018,554.2016417,-3572.134639,4633.954279
08-02-2018,1682.871905,-2561.451009,5615.643167
09-02-2018,1876.513684,-2146.396129,5949.744299
10-02-2018,1407.695311,-2841.088005,5425.036471
11-02-2018,1520.463622,-2528.278548,5697.911211
12-02-2018,1661.961879,-2348.603216,5952.77414
13-02-2018,1016.506019,-2900.100055,5205.296806
14-02-2018,92.57550481,-3825.006697,4461.46733
15-02-2018,1241.446694,-2759.872949,5720.559441
16-02-2018,1466.787097,-2531.82601,5820.169093
17-02-2018,1040.741477,-3357.505899,5368.064112
18-02-2018,1206.674825,-2983.387312,5277.396261
19-02-2018,1410.805186,-2880.202114,5560.305669
20-02-2018,836.3005377,-3286.092487,5178.595049
21-02-2018,-9.704472611,-4130.939933,3998.381002
22-02-2018,1222.55533,-3041.920515,5285.360785
23-02-2018,1535.104278,-2781.058083,6149.387209
24-02-2018,1198.349381,-2891.294402,5272.588817
25-02-2018,1453.862855,-2886.289691,5688.697343
26-02-2018,1746.055705,-2446.671146,6085.477432
27-02-2018,1256.315556,-2591.568129,5547.34017
28-02-2018,490.0635735,-3992.243917,4649.750318
01-03-2018,1795.45677,-2249.360397,6082.864474
02-03-2018,2173.05244,-1856.631607,6515.194905
03-03-2018,1891.963988,-2028.275713,5877.99566
04-03-2018,2192.671538,-2170.887302,6404.031516
05-03-2018,2518.718685,-1713.696358,6515.382059
06-03-2018,2050.868108,-2334.123877,6298.752476
07-03-2018,1294.170459,-2796.579137,5376.246077
08-03-2018,2596.672621,-1779.430386,6584.070608
09-03-2018,2959.081956,-1044.907254,7195.010785
10-03-2018,2650.915892,-1365.645987,6738.299824
11-03-2018,2913.300434,-1161.464621,7087.070004
12-03-2018,3190.649325,-1301.498254,7253.484595
13-03-2018,2664.79705,-1524.295593,6905.340052
14-03-2018,1842.040711,-2219.883855,6043.6771
15-03-2018,3071.817559,-975.3099925,7247.945755
16-03-2018,3356.335621,-886.3778817,7549.648926
17-03-2018,2966.687592,-1230.879435,7164.691155
18-03-2018,3145.612503,-779.2153919,7200.844216
19-03-2018,3339.137779,-968.8974107,7493.564736
20-03-2018,2730.675808,-1393.441493,6917.36175
21-03-2018,1828.030913,-2365.796089,5989.140868
22-03-2018,2982.044354,-1112.592849,7131.817195
23-03-2018,3196.195537,-1306.511145,7624.27379
24-03-2018,2742.690303,-1303.367543,6788.13995
25-03-2018,2865.201324,-975.6607578,7236.727274
26-03-2018,3010.493716,-981.1511941,7002.554502
27-03-2018,2362.510258,-1932.694643,6436.841383
28-03-2018,1429.372332,-2511.259525,5605.179586
29-03-2018,2562.024228,-1501.15026,6596.79201
30-03-2018,2763.838912,-1291.838289,6662.819718
